DataCode,RecType,Date,RecYear,RecMonth,Watershed,Habitat,Replicat,Species,Length,Count,Method,Comments
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,64,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,52,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,66,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,27,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,58,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,76,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,60,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,62,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,69,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,28,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,61,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,71,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,62,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,61,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,64,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,27,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,48,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,30,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,46,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,71,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,29,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,24,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,70,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,76,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,66,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,33,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,61,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,26,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,33,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,77,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,61,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,43,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,73,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,75,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,72,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,75,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,74,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,69,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,27,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,61,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,66,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,64,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,61,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,71,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,60,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,30,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,41,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,71,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,70,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,66,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,78,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,28,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,69,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,76,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,75,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,30,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,59,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,29,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,80,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,70,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,30,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,62,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,38,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,41,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,43,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,33,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,66,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,37,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,30,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,73,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,64,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,65,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,73,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,70,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,47,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,32,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,68,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,27,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,28,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,25,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,CHRERY,28,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,94,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,143,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,71,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,59,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,47,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,53,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,117,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,139,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,48,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,120,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,53,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,131,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,139,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,62,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,33,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,110,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,172,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,153,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,100,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,57,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,53,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,60,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,60,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,48,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,49,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,115,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,44,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,94,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,143,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,71,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,59,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,47,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,53,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,117,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,139,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,48,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,120,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,53,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,131,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,139,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,62,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,33,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,110,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,63,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,172,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,153,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,100,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,57,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,53,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,67,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,60,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,60,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,48,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,49,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,115,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,56,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,44,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Pool,3,SEMATR,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,52,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,46,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,52,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,46,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,1,ETHSPE,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,77,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,49,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,77,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,45,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,49,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,34,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CAMANO,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,44,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,49,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,46,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,43,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,44,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,51,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,30,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,49,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,36,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,46,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,35,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,50,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,40,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,54,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,43,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,ETHSPE,42,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,37,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,29,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,31,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,29,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,27,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,37,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,39,1,Shock,
CFC01,1,11/20/2010,2010,11,NT,Riffle,2,CHRERY,29,1,Shock,
